Station Name,Street Address,City,State,Zip,Latitude,Longitude,EV Connector Types,EV Network,Status,Open Date
Réno-Dépôt - Pointe-Claire,400 boul. Brunswick,Pointe-Claire,QC,H9R 5X4,45.4624404907227,-73.8358612060547,J1772,Circuit électrique,E,2019-07-17
Réno-Dépôt - Sainte-Foy,3131 rue Blaise-Pascal,Ste-Foy,QC,G1X 4C1,46.7794399625882,-71.3314928412438,J1772,Circuit électrique,E,2019-07-17
Réno-Dépôt - Vaudreuil-Dorion,3010 boul. de la Gare,Vaudreuil-Dorion,QC,J7V 0H1,45.394314,-74.05744,J1772,Circuit électrique,E,2019-07-17
Réserve naturelle Gault,422 chemin des moulins,Mont-Saint-Hilaire,QC,J3G 4S6,45.537586,-73.15621,J1772,Circuit électrique,E,2019-07-17
SEPAQ- Centre de découvertes et services Le Cerisier,200 Chemin du Camping,Orford,QC,J1X 7A2,45.328925,-72.195613,J1772,Circuit électrique,E,2019-07-17
"5100, Boulevard des Gradins","5100, Boulevard des Gradins",Québec,QC,G2J 1N4,46.83735,-71.27216,J1772,Circuit électrique,E,2023-07-06
SHDM - Balmoral,1501 de Bleury,Montréal,QC,H3A 0H3,45.5070655,-73.5683412,J1772,Circuit électrique,E,2021-01-29
SHDM - Complexe Chaussegros-De-Léry,"330, rue Champ-de-Mars",Montréal,QC,H2Y 3Z3,45.509619,-73.55353,J1772,Circuit électrique,E,2019-07-17
Saint-Amable - Hôtel de Ville,575 rue Principale,Saint-Amable,QC,J0L 1N0,45.643667,-73.3058,J1772,Circuit électrique,E,2022-01-14
Saint-Ambroise - Hôtel de Ville,330 Rue Gagnon,Saint-Ambroise,QC,G7P 2P9,48.554083,-71.321833,J1772,Circuit électrique,E,2020-08-28
Saint-André-d'Argenteuil - Mairie,10 Rue de la Mairie,Saint-André-d'Argenteuil,QC,J0V 1X0,45.559825,-74.33206,J1772,Circuit électrique,E,2019-07-17
Saint-Antoine-sur-Richelieu - Parc de la Fabrique,1029 rue du Rivage,Saint-Antoine-sur-Richelieu,QC,J0L 1R0,45.778627,-73.172107,J1772,Circuit électrique,E,2019-07-17
Saint-Charles-de-Bourget - Édifice municipal,357 2ième Rang,Saint-Charles-de-Bourget,QC,G0V 1G0,48.517427,-71.397951,J1772,Circuit électrique,E,2019-11-13
Saint-Constant - Bibliothèque,162 Boulevard Monchamp,Saint-Constant,QC,J5A 2K8,45.378349,-73.582958,J1772,Circuit électrique,E,2021-05-01
Saint-Constant - Centre Municipal,330 rue Wilfrid-Lamarche,Saint-Constant,QC,J5A 1W2,45.379293,-73.598869,J1772,Circuit électrique,E,2021-05-01
Saint-Constant - Complexe Aquatique,63 rue Lériger,Saint-Constant,QC,J5A 1E3,45.385814,-73.56672,J1772,Circuit électrique,E,2021-05-13
Saint-Constant - Cégep,121 rue St-Pierre,Saint-Constant,QC,J5A 0W6,45.374275,-73.56944,J1772,Circuit électrique,E,2021-06-10
Saint-Constant - Hôtel de Ville,147 rue Saint-Pierre,Saint-Constant,QC,J5A 2G9,45.371886,-73.571157,J1772,Circuit électrique,E,2021-05-01
Saint-Constant - Pavillon de la Biodiversité,66 rue du Maçon,Saint-Constant,QC,J5A 1T1,45.389731,-73.590893,J1772,Circuit électrique,E,2021-09-17
Saint-Cuthbert - Mairie,1891 rue Principale,Saint-Cuthbert,QC,J0K 2C0,46.1488157220766,-73.2191825461831,J1772,Circuit électrique,E,2021-06-02
Saint-David - Centre récréatif,25 Théroux,Saint-David,QC,J0G 1L0,45.957113,-72.858412,J1772,Circuit électrique,E,2020-09-03
Saint-Ferréol - 150 rue du Moulin,150 rue du Moulin,Saint-Ferréol-les-Neiges,QC,G0A 3R0,47.082304,-70.894159,J1772,Circuit électrique,E,2020-11-03
Saint-Frédéric,850 Rue du Parc Saint-Frédéric,Saint-Frédéric,QC,G0N 1P0,46.297697,-70.970481,J1772,Circuit électrique,E,2019-07-17
Saint-Félix-d'Otis - Hôtel de ville,455 Principale,Saint-Félix-d'Otis,QC,G0V 1M0,48.27292339323313,-70.62490016762001,J1772,Circuit électrique,E,2019-12-03
Saint-Félix-de-Valois - Rue Reine-Lafortune,1020 rue Reine-Lafortune,St-Félix-de-Valois,QC,J0K 2M0,46.1663906014499,-73.43902140933312,J1772,Circuit électrique,E,2022-12-10
Saint-Hyacinthe - Centre Aquatique Desjardins,"850, Rue Turcot",Saint-Hyacinthe,QC,J2S 8P3,45.63507384861646,-72.95452617933844,J1772,Circuit électrique,E,2021-08-11
Saint-Hyacinthe - Centre Communautaire La Providence,2570 St-Paul,St-Hyacinthe,QC,J2T 2A8,45.615126,-72.94873,J1772,Circuit électrique,E,2021-06-24
Saint-Joseph de Sorel - Centre Recréatif Aussant (Aréna),105 rue Saint-Joseph,Saint-Joseph-de-Sorel,QC,J3R 3P1,46.045036,-73.12939,J1772,Circuit électrique,E,2019-07-17
Saint-Joseph de Sorel - Montcalm et Élizabeth,700 Rue Montcalm,Saint-Joseph-de-Sorel,QC,J3R 1C9,46.042519,-73.12531,J1772,Circuit électrique,E,2019-07-17
Saint-Lambert - avenue Argyle - Hôtel de ville,55 Avenue Argyle,Saint-Lambert,QC,J4P 2H3,45.501462,-73.51322,J1772,Circuit électrique,E,2019-07-17
Saint-Lambert - rue Elm - Stationnement public,Rue Elm,Saint-Lambert,QC,J4P 3S9,45.501099,-73.51154,J1772,Circuit électrique,E,2019-07-17
Saint-Louis-du-Ha! Ha! - Centre des loisirs,233 rue Gauvin,Saint-Louis-du-Ha! Ha!,QC,G0L 3S0,47.671042,-68.98082,J1772,Circuit électrique,E,2021-11-11
Saint-Léonard-d'Aston,444 Rue de l'Exposition,Saint-Léonard-d'Aston,QC,J0C 1M0,46.109481,-72.377597,J1772,Circuit électrique,E,2021-11-12
Saint-Mathias-sur-Richelieu - 300 rue des Patriotes,300 chemin des Patriotes,Saint-Mathias-sur-Richelieu,QC,J3L 6Z5,45.475639,-73.268097,J1772,Circuit électrique,E,2021-06-15
Saint-Mathieu-du-Parc - 1890 chemin Principal,1890 chemin Principal,Saint-Mathieu-du-Parc,QC,G0X 1N0,46.574881,-72.923931,J1772,Circuit électrique,E,2020-01-11
Saint-Paul d'Abbotsford - 1 Rue Codaire-2,"1, Rue Codaire",Saint-Paul-d'Abbotsford,QC,J0E 1A0,45.43571,-72.881976,J1772,Circuit électrique,E,2023-07-05
Saint-Paul d'Abbotsford - 926 Principale Est-Site 2,"926, Rue Principale",Saint-Paul-d'Abbotsford,QC,J0E 1A0,45.43709519999999,-72.884554,J1772,Circuit électrique,E,2023-07-05
Saint-Polycarpe - Centre sportif Soulanges,100 Rue des Loisirs,Saint-Polycarpe,QC,J0P 1X0,45.300928,-74.30982,J1772,Circuit électrique,E,2019-07-17
Saint-Polycarpe - Parc FX Prieur,1263 Chemin Élie-Auclair,Saint-Polycarpe,QC,J0P 1X0,45.30196,-74.30371,J1772,Circuit électrique,E,2019-07-17
Saint-Vallier - Parc du Faubourg,"349-B, rue Principale",Saint-Vallier,QC,G0R 4J0,46.892179,-70.82304,J1772,Circuit électrique,E,2023-04-13
Saint-Valérien-de-Milton - Centre communautaire,"1384, Rue Principale",Saint-Valérien-de-Milton,QC,J0H 2B0,45.56456615965026,-72.7094020786568,J1772,Circuit électrique,E,2023-05-11
Saint-Wenceslas,1065 rue Richard,Saint-Wenceslas,QC,G0Z 1J0,46.165877,-72.32608,J1772,Circuit électrique,E,2021-12-07
Sainte-Anne-de-Bellevue - Hôtel de ville,109 Rue Sainte-Anne,Sainte-Anne-de-Bellevue,QC,H9X 1M2,45.403642,-73.952493,J1772,Circuit électrique,E,2019-07-17
Sainte-Anne-de-Bellevue - Stationnement municipal du Collège,11 Rue du Collège,Sainte-Anne-de-Bellevue,QC,H9X 1X1,45.404998,-73.953361,J1772,Circuit électrique,E,2020-08-28
Sainte-Anne-des-Plaines - Parc de la Meunerie-Rivest,195 Boulevard Sainte-Anne,Sainte-Anne-des-Plaines,QC,J5N 1M4,45.762675,-73.813404,J1772,Circuit électrique,E,2021-08-05
Sainte-Béatrix - Hôtel de Ville,861 rue de l'Église,Sainte-Béatrix,QC,J0K 1Y0,46.194029,-73.620467,J1772,Circuit électrique,E,2020-11-17
Sainte-Béatrix - Pavillon du Village,821 Avenue du Parc,Sainte-Béatrix,QC,J0K 1Y0,46.192998,-73.620076,J1772,Circuit électrique,E,2020-11-20
Sainte-Catherine-de-la-Jacques-Cartier,2 rue Laurier,Sainte-Catherine-de-la-Jacques-Cartier,QC,G3N 1W1,46.844901,-71.617479,J1772,Circuit électrique,E,2019-07-17
Sainte-Julie - Hôtel de Ville,1580 chemin du Fer-à-Cheval,Sainte-Julie,QC,J3E 2M1,45.587364,-73.32596,J1772,Circuit électrique,E,2019-07-17
Sainte-Marguerite-du-Lac-Masson - Hôtel de Ville,88 chemin Masson,Sainte-Marguerite-du-Lac-Masson,QC,J0T 1L0,46.031824,-74.057115,J1772,Circuit électrique,E,2020-09-24
Sainte-Perpétue,2197 Rang Saint-Joseph,Sainte-Perpétue,QC,J0C 1R0,46.084537,-72.470763,J1772,Circuit électrique,E,2022-04-07
Sainte-Thérèse - Hôtel de Ville,6 rue de l'Église,Sainte-Thérèse,QC,J7E 3L1,45.640083,-73.842829,J1772,Circuit électrique,E,2019-12-03
Sainte-Victoire-de-Sorel - Parc Armand-Péloquin,347 Montée Sainte-Victoire,Sainte-Victoire-de-Sorel,QC,J0G 1T0,45.948492,-73.08594,J1772,Circuit électrique,E,2020-10-20
Salle municipale (St-Narcisse),300 Principale,Saint-Narcisse,QC,G0X 2Y0,46.564238,-72.469671,J1772,Circuit électrique,E,2019-09-18
Salle municipale - Saint-Maurice,2431 rang Saint-Jean,Saint-Maurice,QC,G0X 2X0,46.468509,-72.531989,J1772,Circuit électrique,E,2019-09-26
Samuel Moskovitch Arena,6985 Chemin Mackle,Cote Saint-Luc,QC,H4W 3C3,45.473395,-73.66993,J1772,Circuit électrique,E,2022-09-21
Setlakwe meubles,190 Boulevard Industriel,St-Germain de Grantham,QC,J0C 1K0,45.858897,-72.579361,J1772,Circuit électrique,E,2019-07-17
Shawinigan - Aréna Gilles Bourassa,1705 117e rue,Shawinigan-Sud,QC,G9N 6V3,46.51708,-72.75541,J1772,Circuit électrique,E,2019-07-17
Shawinigan - Bibliothèque Hélène B. Beauséjour,650 8e rue,Grand-Mère,QC,G9T 2B7,46.613175,-72.69495,J1772,Circuit électrique,E,2019-07-17
Shawinigan - Bibliothèque de St-Gérard-des-Laurent,1375 chemin Principal,St-Gérard-des-Laurentides,QC,G9R 1E5,46.60242,-72.81368,J1772,Circuit électrique,E,2019-07-17
Shawinigan - Caserne de St-George,509 205e avenue,St-George-de-Champlain,QC,G9T 5J6,46.626005,-72.65866,J1772,Circuit électrique,E,2019-07-17
Shawinigan - Centre Social et Bibliothèque St-Jean,1594 rue principale,St-Jean-des-Piles,QC,G0X 2V0,46.692039,-72.74056,J1772,Circuit électrique,E,2019-07-17
Shawinigan - Centre des Arts,2100 boul des Hêtres,Shawinigan,QC,G9N 8R8,46.559439,-72.74793,J1772,Circuit électrique,E,2019-07-17
Shawinigan - Salle communautaire Lupien,1071 37e avenue,Lac-à-la-Tortue,QC,G0X 1L0,46.612708,-72.63244,J1772,Circuit électrique,E,2019-07-17
Shawinigan - Stationnement Mercier,coin Mercier - 4e rue de la Pointe,Shawinigan,QC,G9N 1S1,46.540023,-72.74821,J1772,Circuit électrique,E,2019-07-17
Site patrimonial de pêche Matamajaw,5 Rue St-Jacques Sud,Causapscal,QC,G0J 1J0,48.353251,-67.221528,J1772,Circuit électrique,E,2020-08-28
Société de transport de Lévis - 1100 rue Saint-Omer,1100 rue Saint-Omer,Lévis,QC,G6V 6N4,46.80426,-71.159799,J1772,Circuit électrique,E,2019-08-23
Société des casinos - Casino Mont-Tremblant,300 chemin des Pleiades,Mont-Tremblant,QC,J8E 0A7,46.20100060367125,-74.56895643570739,J1772,Circuit électrique,E,2019-09-18
1 avenue du Casino,1 avenue du Casino,Montréal,QC,H3C 4W7,45.50554,-73.52579,J1772,Circuit électrique,E,2019-07-17
Société des casinos - Casino du Lac-Leamy,1 boulevard du Casino,Gatineau,QC,J8Y 6W3,45.447472,-75.725022,J1772,Circuit électrique,E,2019-07-17
Société immobilière Nord-Sud,394 route 132,Amqui,QC,G5J 2G6,48.4755328963467,-67.4401495925903,J1772,Circuit électrique,E,2019-07-17
Sportium Municipal,425 Boulevard St-Joseph,ST-TITE,QC,G0X 3H0,46.730463,-72.560743,J1772,Circuit électrique,E,2020-02-26
St-Alexandre - Pavillon des Loisirs,440 rue Bernard,St-Alexandre,QC,J0J 1S0,45.240022,-73.12131,J1772,Circuit électrique,E,2019-07-17
St-André/Villeray,"7625, Rue Saint-André",Montréal,QC,H2R 2P8,45.54434999999999,-73.6199453,J1772,Circuit électrique,E,2023-02-07
St-Anne-de-Sabrevois - Hôtel de Ville,1218 chemin des Patriotes,Sabrevois,QC,J0J 2G0,45.205385,-73.22799,J1772,Circuit électrique,E,2019-07-17
St-Augustin - Complex sportif multifonctionnel,230 Route de Fossambault,Saint-Augustin-de-Desmaures,QC,G3A 0C4,46.7482180826561,-71.4614171412086,J1772,Circuit électrique,E,2019-07-17
St-Blaise-sur-Richelieu - Hôtel de Ville (Public),795 rue des Loisirs,St-Blaise-sur-Richelieu,QC,J0J 1W0,45.209897,-73.28821,J1772,Circuit électrique,E,2019-07-17
St-Bruno - Aréna Michael-Bilodeau,201 Boul. Clairevue E.,Saint-Bruno-de-Montarville,QC,J3V 4W4,45.533158,-73.34159,J1772,Circuit électrique,E,2019-07-17
St-Bruno - Centre Marcel-Dulude,530 boul. Clairevue O.,Saint-Bruno-de-Montarville,QC,J3V 6E1,45.520357,-73.36036,J1772,Circuit électrique,E,2019-07-17
St-Charles-Borromée - Caserne,"525, Rue de la Visitation",Saint-Charles-Borromée,QC,J6E 4P2,46.0477053,-73.46249209999999,J1772,Circuit électrique,E,2022-12-20
St-Charles-Borromée - Hôtel de Ville,"370, Rue de la Visitation",Saint-Charles-Borromée,QC,J6E 2A6,46.0465353,-73.4552255,J1772,Circuit électrique,E,2022-12-20
St-Colomban - Centre Récréatif et Communautaire,"323, montée de l'Église",Saint-Colomban,QC,J5K 1A1,45.73731,-74.137307,J1772,Circuit électrique,E,2019-07-17
St-Donat - Place de l'Église,473 rue Principale,Saint-Donat,QC,J0T 2C0,46.3183033962374,-74.2210422453689,J1772,Circuit électrique,E,2019-07-17
St-Eugène - Dépanneur Général,10 rue Principale,St-Eugène-De-Ladrière,QC,G0L 1P0,48.253224,-68.794738,J1772,Circuit électrique,E,2019-07-17
St-Eustache - Parc Boisé des Moissons,53 25e Avenue,Saint-Eustache,QC,J7P 5P4,45.568879,-73.868471,J1772,Circuit électrique,E,2021-08-05
St-Eustache - Stationnement Dorion,143 Dorion,Saint-Eustache,QC,J7R 2N6,45.5592,-73.892846,J1772,Circuit électrique,E,2021-11-11
St-Ferdinand - Hotel de Ville,"375, Rue Principale",Saint-Ferdinand,QC,G0N 1N0,46.10995979999999,-71.5725178,J1772,Circuit électrique,E,2019-07-17
St-Félicien - 1058 Boul. Sacré Coeur,1058 Boulevard Sacré Coeur,Saint-Félicien,QC,G8K 1R1,48.650519,-72.443056,J1772,Circuit électrique,E,2019-07-17
St-Félicien - Hôtel de Ville,1207 boul St-Félicien,Saint-Félicien,QC,G8K 2C1,48.652997,-72.446804,J1772,Circuit électrique,E,2020-08-28
St-Félix-de-Valois - Rue Georges,4881 rue Georges,St-Félix-de-Valois,QC,J0K 2M0,46.167993,-73.426175,J1772,Circuit électrique,E,2023-04-06
St-Gédéon - Parc St-Antoine,124 rue de la Plage,Saint-Gédéon,QC,G0W 2P0,48.4909675,-71.78083654,J1772,Circuit électrique,E,2020-12-08
St-Hubert - Alma,75 Boul. St-Luc,Alma,QC,G8B 6W7,48.535162,-71.649136,J1772,Circuit électrique,E,2019-07-17
St-Hubert - Arthabaska,609 Boul. des Bois Francs Sud,Victoriaville,QC,G6P 5X1,46.047783455426,-71.9334653926944,J1772,Circuit électrique,E,2019-07-17
St-Hubert - Baie-Comeau,1149 boul. Blanche,Baie-Comeau,QC,G5C 2C6,49.196302,-68.26221,J1772,Circuit électrique,E,2019-07-17
St-Hubert - Boul. Laurier Qc,2905 boul. Laurier,Ste-Foy,QC,G1V 2M2,46.765691,-71.290551,J1772,Circuit électrique,E,2019-07-17
St-Hubert - Bouvier,1016 Rue Bouvier,Québec,QC,G2K 0M4,46.83161758970175,-71.28223329453425,J1772,Circuit électrique,E,2019-07-17
St-Hubert - Buckingham,97 rue Georges,Gatineau,QC,J8M 1A2,45.552779,-75.43603,J1772,Circuit électrique,E,2019-07-17
St-Hubert - Candiac,107 chemin St-François Xavier,Candiac,QC,J5R 3X8,45.3802871704102,-73.5348815917969,J1772,Circuit électrique,E,2019-07-17
St-Hubert - Casselman,"16, Industriel",Casselman,ON,K0A 1M0,45.305306,-75.080258,J1772,Circuit électrique,E,2019-07-17
St-Hubert - Chambly,3200 boul. Fréchette,Chambly,QC,J3L 6Z6,45.431142,-73.30393,J1772,Circuit électrique,E,2019-07-17
St-Hubert - Charlesbourg,7352 boul. Henri-Bourassa,Québec,QC,G1K 3E4,46.8587168302388,-71.2624125471164,J1772,Circuit électrique,E,2022-11-01
St-Hubert - Chicoutimi,939 boul. Talbot,Chicoutimi,QC,G7H 4B5,48.413103,-71.04915,J1772,Circuit électrique,E,2019-07-17
St-Hubert - Châteauguay (privé),290 boul. D'Anjou,Châteauguay,QC,J6K 1C6,45.3586082458496,-73.7172088623047,J1772,Circuit électrique,E,2019-07-17
St-Hubert - Cousineau,5885 boul. Cousineau,Saint-Hubert,QC,J3Y 7P5,45.495872,-73.41177,J1772,Circuit électrique,E,2019-07-17
St-Hubert - Cowansville,1616 Rue du Sud,Cowansville,QC,J2K 0A9,45.191137,-72.75558,J1772,Circuit électrique,E,2019-07-17
St-Hubert - Dolbeau-Mistassini,1780 Rue des Mélèzes,Dolbeau-Mistassini,QC,G8L 3M8,48.881311,-72.234929,J1772,Circuit électrique,E,2019-07-17
St-Hubert - Dorion,435 boul. Harwood,Vaudreuil-Dorion,QC,J7V 7W1,45.3790262603105,-74.0206982653356,J1772,Circuit électrique,E,2019-07-17
St-Hubert - Fabreville,3825 boul. Dagenais Ouest,Laval,QC,H7P 5R8,45.571346,-73.82159,J1772,Circuit électrique,E,2019-07-17
St-Hubert - Gatineau,357 boul. Maloney Ouest,Gatineau,QC,J8P 3W1,45.4836876355784,-75.6611431917596,J1772,Circuit électrique,E,2019-07-17
St-Hubert - Granby,"940 Rue Principale,",Granby,QC,J2G 2Z4,45.4142914023398,-72.7552998834324,J1772,Circuit électrique,E,2019-07-17
St-Hubert - Jonquière,3657 boul. Harvey,Jonquiere,QC,G7X 3A9,48.411383,-71.23709,J1772,Circuit électrique,E,2019-07-17
St-Hubert - Lévis,"49, Route du Président-Kennedy",Lévis,QC,G6V 6C3,46.7965355,-71.17768269999999,J1772,Circuit électrique,E,2022-10-14
St-Hubert - Magog,1616 Chemin Rivière-aux-Cerises,Magog,QC,J1X 3W3,45.2960254152066,-72.1637211656761,J1772,Circuit électrique,E,2019-07-17
St-Hubert - Marcel-Laurin,1300 Boul. Marcel-Laurin,St-Laurent,QC,H4R 1J9,45.512061,-73.692813,J1772,Circuit électrique,E,2019-07-17
St-Hubert - Mascouche,241 Montée Masson,Mascouche,QC,J7K 3B4,45.7265585103775,-73.61696,J1772,Circuit électrique,E,2019-07-17
St-Hubert - Matane,1305 a. du Phare Ouest,Matane,QC,G4W 3M6,48.842291,-67.561319,J1772,Circuit électrique,E,2019-07-17
St-Hubert - Mirabel,17525 chemin Charles,Mirabel,QC,J7J 1P3,45.694949,-73.93684,J1772,Circuit électrique,E,2019-07-17
St-Hubert - Mont-Laurier,1108 boul. Albany-Paquette,Mont-Laurier,QC,J9L 1M1,46.550916,-75.48121,J1772,Circuit électrique,E,2019-07-17
St-Hubert - Mont-Tremblant,330 rue de St-Jovite,Mont-Tremblant,QC,J8E 2Z9,46.1191986571841,-74.5683603067112,J1772,Circuit électrique,E,2019-07-17
St-Hubert - Pointe-aux-Trembles,12575 rue Sherbrooke Est,Pointe-aux-Trembles,QC,H1B 1C8,45.6504936218262,-73.5116729736328,J1772,Circuit électrique,E,2020-08-28
St-Hubert - Repentigny,201 boul. Brien,Repentigny,QC,J6A 8L6,45.7477451845774,-73.4602338911653,J1772,Circuit électrique,E,2019-07-17
St-Hubert - Roberval,21 Boul. de l'Anse,Roberval,QC,G8H 1Z1,48.497592,-72.220737,J1772,Circuit électrique,E,2019-07-17
St-Hubert - Rouyn-Noranda,60 Avenue Québec,Rouyn-Noranda,QC,J9X 6P9,48.2425400954968,-79.0276757146978,J1772,Circuit électrique,E,2019-07-17
St-Hubert - Saint-Eustache,555 boul. Arthur-Sauvé,St-Eustache,QC,J7P 4X5,45.573974609375,-73.913932800293,J1772,Circuit électrique,E,2019-07-17
St-Hubert - Saint-Nicolas,500 rue de l'Aréna,St-Nicolas,QC,G7A 1E1,46.7105102539063,-71.2934265136719,J1772,Circuit électrique,E,2019-07-17
St-Hubert - Sainte-Adèle,500 boul. Sainte-Adèle,Sainte-Adèle,QC,J8B 2N1,45.946289,-74.12683,J1772,Circuit électrique,E,2019-07-17
St-Hubert - Sainte-Foy,2772 Chemin Ste-Foy,Québec,QC,G1V 1V7,46.7800626881419,-71.3024657584792,J1772,Circuit électrique,E,2019-07-17
St-Hubert - Sainte-Julie,1900 rue Raymond-Blais,Ste-Julie,QC,J3E 2A1,45.5770111083984,-73.3321990966797,J1772,Circuit électrique,E,2019-07-17
St-Hubert - Sainte-Thérèse,350 boul. Labelle,Ste-Thérèse,QC,J7E 2Y1,45.6480903625488,-73.8404388427734,J1772,Circuit électrique,E,2019-07-17
St-Hubert - Sept-Îles,1005 Boulevard Laure,Sept-Îles,QC,G4R 4S6,50.225705,-66.392931,J1772,Circuit électrique,E,2019-07-26
St-Hubert - Shawinigan,1515 rue Trudel,Shawinigan,QC,G9N 8K8,46.555585,-72.74978,J1772,Circuit électrique,E,2019-07-17
St-Hubert - Sherbrooke,3070 King O,Sherbrooke,QC,J1L 1C9,45.395338,-71.947359,J1772,Circuit électrique,E,2019-07-17
St-Hubert - St-Georges,"16505, Boulevard Lacroix",Saint-Georges,QC,G5Y 2G2,46.098778,-70.6515802,J1772,Circuit électrique,E,2023-08-02
St-Hubert - St-Liboire,1145 rang St-Édouard,St-Liboire,QC,J0H 1R0,45.688036,-72.805937,J1772,Circuit électrique,E,2019-07-17
St-Hubert - Thetford Mines,203 boul. Frontenac Ouest,Thetford Mines,QC,G6G 6K2,46.101841,-71.316478,J1772,Circuit électrique,E,2019-07-17
St-Hubert - Trois-Rivières,5275 Boul. Forgues,Trois-Rivières,QC,G8Y 4Z3,46.362108,-72.594245,J1772,Circuit électrique,E,2019-07-17
St-Hubert - Valleyfield,1370 boul. Mgr. Langlois,Salaberry-de-Valleyfield,QC,J6S 1E3,45.2707372015651,-74.1314887898898,J1772,Circuit électrique,E,2019-07-17
St-Hubert - Vimont,"2133 B, boul. des Laurentides",Laval,QC,H7M 4M2,45.609766,-73.7347,J1772,Circuit électrique,E,2019-07-17
St-Hubert - des Laurentides,1111 boul. des Laurentides,Laval,QC,H7N 5B5,45.5816688537598,-73.704460144043,J1772,Circuit électrique,E,2019-07-17
St-Hubert Express - Beloeil,101 boul. Sir Wilfrid-Laurier,Beloeil,QC,J3G 4G4,45.5502511759718,-73.2161658895492,J1772,Circuit électrique,E,2019-07-17
St-Hubert Express - Chicoutimi Nord,1220 Boulevard Ste Geneviève,Chicoutimi,QC,G7G 2G6,48.452154,-71.09466,J1772,Circuit électrique,E,2019-07-17
St-Hubert Express - Ste-Dorothée,"1150 Desserte Ouest, Autoroute 13",Laval,QC,H7X 4C9,45.53318,-73.788317,J1772,Circuit électrique,E,2019-07-17
St-Hubert Express - Ste-Rose,"326, boul. Curé-Labelle",Laval,QC,H7L 4T7,45.594947,-73.787035,J1772,Circuit électrique,E,2019-07-17
St-Hubert Express - Trois-Rivières,475 Rue Vachon,Trois-Rivières,QC,G8T 8P6,46.371105,-72.554429,J1772,Circuit électrique,E,2019-07-17
St-Hubert Express St-Lin-Laurendides,"700, St-Isidore",St-Lin-des-Laurentides,QC,J5M 2V2,45.851061,-73.757526,J1772,Circuit électrique,E,2019-07-17
